"ID","Age","Genre","Revenus","Statut_marital","Nb_enfants","Montant","Café","Céréales","Fruits_bio","Haricots","Jambon","Lait","Legumes_bio","Pâtes","Poisson","Poisson_bio","Pommes","Poulet","Purée","Salade","Sauce_tomate","Soda","Viande_bio","Yaourt"
1137,26,"Homme",21866,"Célibataire",0,44,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1138,44,"Femme",198238,"Célibataire",0,59.5,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1139,51,"Femme",37323,"Marié(e)",3,38,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1140,77,"Homme",21449,"Veuf(ve)",1,26,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
1141,41,"Homme",120329,"Marié(e)",0,25.5,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
1142,53,"Femme",35867,"Célibataire",0,30,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1143,27,"Homme",20488,"Célibataire",0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1144,36,"Homme",43251,"Marié(e)",2,38,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1145,50,"Femme",41580,"Célibataire",0,32,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1146,54,"Femme",45527,"Marié(e)",2,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1147,48,"Homme",53149,"Marié(e)",2,26,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1148,45,"Homme",154372,"Marié(e)",0,47,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
1149,23,"Homme",15019,"Célibataire",0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1150,36,"Homme",237021,"Marié(e)",2,46.5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1151,74,"Homme",24000,"Marié(e)",1,54,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1
1152,18,"Femme",17206,"Célibataire",0,11,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1153,28,"Homme",29098,"Célibataire",0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1154,76,"Homme",33868,"Marié(e)",1,23,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1155,45,"Femme",48010,"Célibataire",0,13.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1156,29,"Homme",23393,"Célibataire",0,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1157,29,"Homme",25714,"Célibataire",0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1158,67,"Homme",19108,"Marié(e)",1,13,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1159,19,"Homme",29804,"Célibataire",0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
1160,36,"Femme",59115,"Marié(e)",3,58,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1
1161,944,"Homme",26871,"Célibataire",0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1162,55,"Femme",140014,"Veuf(ve)",0,65,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1163,37,"Homme",41108,"Marié(e)",3,34.5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1164,52,"Femme",58290,"Marié(e)",2,15.5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1165,47,"Femme",42405,"Célibataire",0,36.5,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1166,51,"Femme",50217,"Marié(e)",2,43.5,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1167,36,"Homme",184098,"Marié(e)",1,28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1168,55,"Femme",24585,"Célibataire",1,38.5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1169,43,"Homme",59203,"Marié(e)",2,13,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1170,47,"Femme",31171,"Marié(e)",2,33,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
1171,49,"Femme",17439,"Célibataire",0,20,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0
1172,40,"Homme",48890,"Marié(e)",3,33.5,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
1173,863,"Homme",22884,"Célibataire",0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1174,70,"Femme",32377,"Veuf(ve)",0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1175,54,"Homme",54991,"Marié(e)",3,38,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1176,62,"Femme",181740,"Célibataire",0,41.5,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
1177,48,"Femme",38092,"Marié(e)",3,47,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1178,19,"Femme",54198,"Célibataire",0,27.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1179,78,"Femme",34325,"Marié(e)",1,28.5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1180,68,"Homme",23969,"Veuf(ve)",1,13.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1181,53,"Homme",52602,"Marié(e)",3,22,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1182,69,"Femme",66160,"Célibataire",1,60.5,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1
1183,54,"Homme",200217,"Marié(e)",1,26.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1184,35,"Femme",126786,"Célibataire",2,32,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1185,70,"Femme",29895,"Marié(e)",0,22,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1186,55,"Homme",52450,"Marié(e)",2,31.5,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1187,26,"Homme",24725,"Célibataire",0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1188,71,"Homme",139023,"Célibataire",0,67,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0
1189,66,"Femme",22698,"Marié(e)",1,20.5,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1190,23,"Femme",210073,"Marié(e)",1,46.5,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
1191,79,"Homme",33227,"Veuf(ve)",0,21,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1192,57,"-",49904,"Célibataire",0,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1193,34,"Homme",165176,"Célibataire",0,47.5,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
1194,36,"Femme",35413,"Marié(e)",2,47,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1195,44,"Femme",36720,"Marié(e)",3,23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1196,45,"Femme",46933,"Célibataire",0,13.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1197,32,"Homme",223586,"Veuf(ve)",2,81.5,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1
1198,42,"Homme",159463,"Marié(e)",0,36,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
1199,75,"Homme",185476,"Célibataire",1,75.5,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0
1200,55,"Homme",41780,"Marié(e)",2,29.5,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
1201,70,"Homme",22314,"Marié(e)",0,42.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
1202,27,"Homme",25246,"Célibataire",0,39,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1203,78,"Femme",27203,"Veuf(ve)",1,36,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
1204,49,"Femme",34773,"Célibataire",0,20,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
1205,51,"Femme",30201,"Marié(e)",2,17.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1206,53,"Homme",46332,"Marié(e)",3,41.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1207,29,"Homme",15096,"Célibataire",0,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1208,21,"Homme",27293,"Célibataire",0,27.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1209,59,"Femme",20200,"Célibataire",0,39.5,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1210,42,"Femme",51949,"Célibataire",0,21.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1211,32,"Femme",79504,"Marié(e)",2,59.5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0
1212,74,"Homme",33296,"Veuf(ve)",0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1213,58,"Femme",174910,"Marié(e)",0,21,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1214,19,"Homme",19015,"Célibataire",0,25.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1215,39,"Homme",170621,"Marié(e)",0,41.5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1216,24,"Homme",20937,"Célibataire",0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,47,"Femme",49567,"Marié(e)",3,64,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
1218,38,"Homme",58729,"Marié(e)",3,21.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1219,34,"Femme",29748,"Célibataire",0,37,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1220,48,"Homme",55326,"Marié(e)",2,30.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1221,74,"Homme",19700,"Veuf(ve)",0,24.5,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
1222,26,"Homme",24105,"Célibataire",0,20.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
1223,45,"-",207940,"Marié(e)",2,43,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1224,50,"Homme",53868,"Marié(e)",3,21.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1225,80,"Femme",21749,"Marié(e)",0,20.5,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
1226,18,"Femme",21474,"Célibataire",1,29,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1227,57,"Femme",54408,"Célibataire",0,19.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1228,39,"Femme",208996,"Marié(e)",2,33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1229,22,"Homme",25783,"Célibataire",0,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1230,29,"Homme",26052,"Célibataire",0,39.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
1231,43,"Femme",226683,"Célibataire",0,43,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
1232,60,"Homme",146966,"Marié(e)",0,15.5,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1233,52,"Homme",31801,"Marié(e)",2,49,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1234,73,"Homme",21981,"Marié(e)",0,24.5,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
1235,35,"Femme",41269,"Marié(e)",3,19,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1236,71,"Femme",20638,"Marié(e)",0,33.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1237,59,"Femme",24881,"Célibataire",1,16,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1238,51,"Femme",38155,"Célibataire",0,19,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1239,52,"Homme",54735,"Marié(e)",3,23.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1240,24,"Femme",51938,"Célibataire",0,22.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1241,35,"-",50129,"Marié(e)",2,26.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1242,72,"Homme",21772,"Marié(e)",0,45.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1243,35,"Homme",31953,"Marié(e)",2,19,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1244,32,"Homme",124711,"Veuf(ve)",0,65,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1
1245,45,"Homme",59095,"Marié(e)",3,17.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1246,28,"Homme",16728,"Célibataire",0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1247,22,"Homme",69611,"Veuf(ve)",2,58.5,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1
1248,28,"Homme",29095,"Célibataire",0,32.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1249,816,"Femme",49358,"Marié(e)",2,43.5,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
1250,45,"Femme",139312,"Marié(e)",2,12,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1251,65,"Homme",19829,"Marié(e)",0,47,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
1252,68,"Femme",24360,"Veuf(ve)",0,23,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1253,51,"Femme",38020,"Marié(e)",2,29.5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1254,66,"Femme",20031,"Veuf(ve)",1,42.5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
1255,46,"Femme",42836,"Marié(e)",3,26,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1256,73,"Femme",79898,"Marié(e)",3,74.5,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
1257,66,"Femme",30557,"Veuf(ve)",1,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1258,23,"Homme",29195,"Célibataire",0,28.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1259,40,"Homme",48500,"Marié(e)",2,23,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1260,38,"Homme",43044,"Marié(e)",3,25,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
1261,79,"Homme",29872,"Veuf(ve)",1,36.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1262,69,"Homme",23433,"Veuf(ve)",0,23.5,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
1263,19,"Femme",24466,"Célibataire",0,22.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1264,23,"-",16084,"Célibataire",0,19,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1265,42,"Femme",202572,"Célibataire",1,35,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1266,47,"Homme",59557,"Marié(e)",2,48,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
1267,23,"Homme",29711,"Célibataire",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1268,39,"Femme",26936,"Célibataire",0,30,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1269,36,"Homme",30076,"Marié(e)",3,40,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1270,68,"-",22101,"Marié(e)",0,38.5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
1271,31,"Homme",238293,"Célibataire",0,37,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
1272,64,"Femme",178480,"Célibataire",0,69.5,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1
1273,27,"-",22189,"Célibataire",0,13.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1274,61,"Homme",200843,"Célibataire",1,28,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1275,74,"Homme",19473,"Marié(e)",0,28.5,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1276,18,"Homme",22158,"Célibataire",0,17.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1277,46,"Homme",42364,"Marié(e)",3,22.5,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
1278,815,"Homme",23583,"Marié(e)",1,45.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1279,18,"Femme",22734,"Célibataire",1,15.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1280,24,"Homme",24971,"Célibataire",0,27.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1281,48,"Femme",188422,"Veuf(ve)",2,28,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1282,42,"Femme",55920,"Marié(e)",3,23.5,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1283,34,"Femme",59825,"Célibataire",0,10.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1284,78,"Femme",93729,"Marié(e)",0,89,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0
1285,21,"Homme",29561,"Célibataire",0,30,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1286,67,"Femme",201531,"Marié(e)",0,66,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0
1287,19,"Homme",17472,"Célibataire",0,17,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
1288,39,"Femme",42292,"Célibataire",0,39,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1289,67,"Homme",30005,"Veuf(ve)",0,14.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1290,34,"Femme",41802,"Célibataire",0,35.5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1291,68,"Femme",21354,"Marié(e)",1,40,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1292,41,"Femme",40741,"Marié(e)",2,45,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
1293,80,"Femme",23319,"Veuf(ve)",1,28,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1294,21,"Homme",16172,"Célibataire",0,13.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1295,55,"-",58105,"Marié(e)",3,29.5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1296,74,"Femme",106253,"Marié(e)",0,27.5,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
1297,55,"Homme",245115,"Veuf(ve)",1,79.5,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1
1298,27,"Homme",21568,"Célibataire",0,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1299,25,"Homme",22186,"Célibataire",0,23,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1300,61,"Femme",161907,"Marié(e)",2,35.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1301,49,"Femme",39687,"Célibataire",0,13.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1302,28,"Femme",223151,"Veuf(ve)",0,81,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1
1303,41,"Femme",34915,"Marié(e)",2,35,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1304,65,"Femme",32458,"Marié(e)",0,44,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1
1305,44,"Homme",218719,"Marié(e)",0,10.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1306,39,"Femme",35104,"Marié(e)",3,30,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1307,77,"Homme",25335,"Veuf(ve)",0,31.5,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
1308,76,"Homme",21591,"Marié(e)",1,39.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1309,80,"Homme",34250,"Veuf(ve)",1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1310,72,"Femme",23705,"Veuf(ve)",0,30,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1311,48,"Femme",17590,"Célibataire",0,11,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1312,44,"Femme",41258,"Marié(e)",2,23.5,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1313,54,"Femme",58673,"Célibataire",1,30,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1314,72,"Femme",25619,"Marié(e)",0,60.5,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1
1315,20,"Homme",20235,"Célibataire",0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1316,80,"Homme",26793,"Veuf(ve)",0,34,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1317,79,"Femme",21088,"Veuf(ve)",0,26,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1
1318,40,"Homme",31363,"Marié(e)",3,30.5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1319,42,"Homme",54538,"Marié(e)",3,28.5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1320,69,"Homme",29145,"Veuf(ve)",0,43,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
1321,26,"Femme",29136,"Célibataire",0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1322,52,"Femme",44840,"Célibataire",0,38.5,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1323,29,"Homme",26487,"Célibataire",0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1324,40,"Femme",44522,"Marié(e)",3,36,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1325,51,"Homme",200781,"Célibataire",2,25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1326,23,"Homme",28764,"Célibataire",0,20.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
1327,43,"Homme",40854,"Marié(e)",3,40,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1328,65,"Femme",20206,"Marié(e)",0,30,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1329,52,"Femme",168988,"Marié(e)",1,36.5,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1330,42,"Femme",45924,"Marié(e)",2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1331,67,"Homme",23220,"Marié(e)",0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1332,50,"Femme",48957,"Célibataire",0,34.5,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1333,50,"Homme",44263,"Marié(e)",3,23.5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1334,20,"Homme",20449,"Célibataire",0,27.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1335,60,"Femme",134564,"Célibataire",0,63.5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1
1336,48,"Femme",59217,"Célibataire",0,17.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1337,68,"Homme",29659,"Veuf(ve)",1,14,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1338,67,"Homme",19583,"Veuf(ve)",0,33,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1339,28,"Homme",23460,"Célibataire",0,36,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1340,53,"Homme",35473,"Marié(e)",3,47.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1341,42,"Homme",54852,"Marié(e)",2,57,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1342,23,"Homme",26865,"Célibataire",0,36.5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
1343,78,"Homme",25382,"Veuf(ve)",1,12,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1344,57,"Femme",36758,"Célibataire",1,42.5,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1345,39,"Femme",40147,"Marié(e)",3,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1346,69,"Femme",21539,"Marié(e)",0,55,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1347,49,"Femme",56073,"Marié(e)",3,27,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1348,57,"Femme",188448,"Veuf(ve)",3,100,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1349,37,"Homme",221471,"Célibataire",1,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1350,26,"Homme",29338,"Célibataire",0,25.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
1351,75,"Homme",18900,"Marié(e)",0,22.5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1352,43,"Femme",15067,"Célibataire",0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1353,44,"Homme",33019,"Marié(e)",2,29.5,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
1354,21,"Homme",18050,"Célibataire",0,48,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
1355,20,"Homme",26664,"Célibataire",0,36.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
1356,52,"Femme",50217,"Marié(e)",2,27,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1357,54,"Homme",174180,"Marié(e)",0,35,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
1358,49,"Homme",201472,"Marié(e)",1,12,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1359,73,"Femme",28413,"Marié(e)",1,44.5,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1
1360,79,"Femme",29085,"Veuf(ve)",0,49.5,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
